"﻿""DATA POMIARU""",B720U03000
2017-06-06 00:59:00,-4.63
2017-06-06 01:00:00,-4.63
2017-06-06 01:01:00,-4.64
2017-06-06 01:02:00,-4.6
2017-06-06 01:03:00,-4.58
2017-06-06 01:04:00,-4.38
2017-06-06 01:05:00,-4.21
2017-06-06 01:06:00,-4.18
2017-06-06 01:07:00,-4.18
2017-06-06 01:08:00,-4.18
2017-06-06 01:09:00,-4.19
2017-06-06 01:10:00,-4.27
2017-06-06 01:11:00,-4.38
2017-06-06 01:12:00,-4.38
2017-06-06 01:13:00,-4.51
2017-06-06 01:14:00,-4.59
2017-06-06 01:15:00,-4.59
2017-06-06 01:16:00,-4.59
2017-06-06 01:17:00,-4.59
2017-06-06 01:18:00,-4.59
2017-06-06 01:19:00,-4.59
2017-06-06 01:20:00,-4.59
2017-06-06 01:21:00,-4.59
2017-06-06 01:22:00,-4.61
2017-06-06 01:23:00,-4.59
2017-06-06 01:24:00,-4.59
2017-06-06 01:25:00,-4.59
2017-06-06 01:26:00,-4.59
2017-06-06 01:27:00,-4.59
2017-06-06 01:28:00,-4.59
2017-06-06 01:29:00,-4.61
2017-06-06 01:30:00,-4.61
2017-06-06 01:31:00,-4.6
2017-06-06 01:32:00,-4.6
2017-06-06 01:33:00,-4.59
2017-06-06 01:34:00,-4.6
2017-06-06 01:35:00,-4.59
2017-06-06 01:36:00,-4.59
2017-06-06 01:37:00,-4.59
2017-06-06 01:38:00,-4.59
2017-06-06 01:39:00,-4.57
2017-06-06 01:40:00,-4.59
2017-06-06 01:41:00,-4.59
2017-06-06 01:42:00,-4.59
2017-06-06 01:43:00,-4.59
2017-06-06 01:44:00,-4.59
2017-06-06 01:45:00,-4.61
2017-06-06 01:46:00,-4.76
2017-06-06 01:47:00,-4.8
2017-06-06 01:48:00,-4.8
2017-06-06 01:49:00,-4.8
2017-06-06 01:50:00,-4.88
2017-06-06 01:51:00,-4.86
2017-06-06 01:52:00,-4.84
2017-06-06 01:53:00,-4.8
2017-06-06 01:54:00,-4.8
2017-06-06 01:55:00,-4.8
2017-06-06 01:56:00,-4.8
2017-06-06 01:57:00,-4.8
2017-06-06 01:58:00,-4.8
2017-06-06 01:59:00,-4.8
2017-06-06 02:00:00,-4.8
2017-06-06 02:01:00,-4.79
2017-06-06 02:02:00,-4.8
2017-06-06 02:03:00,-4.8
2017-06-06 02:04:00,-4.8
2017-06-06 02:05:00,-4.64
2017-06-06 02:06:00,-4.59
2017-06-06 02:07:00,-4.59
2017-06-06 02:08:00,-4.59
2017-06-06 02:09:00,-4.59
2017-06-06 02:10:00,-4.59
2017-06-06 02:11:00,-4.59
2017-06-06 02:12:00,-4.59
2017-06-06 02:13:00,-4.59
2017-06-06 02:14:00,-4.59
2017-06-06 02:15:00,-4.59
2017-06-06 02:16:00,-4.59
2017-06-06 02:17:00,-4.59
2017-06-06 02:18:00,-4.58
2017-06-06 02:19:00,-4.59
2017-06-06 02:20:00,-4.59
2017-06-06 02:21:00,-4.59
2017-06-06 02:22:00,-4.59
2017-06-06 02:23:00,-4.59
2017-06-06 02:24:00,-4.59
2017-06-06 02:25:00,-4.59
2017-06-06 02:26:00,-4.59
2017-06-06 02:27:00,-4.53
2017-06-06 02:28:00,-4.48
2017-06-06 02:29:00,-4.55
2017-06-06 02:30:00,-4.59
2017-06-06 02:31:00,-4.47
2017-06-06 02:32:00,-4.38
2017-06-06 02:33:00,-4.38
2017-06-06 02:34:00,-4.38
2017-06-06 02:35:00,-4.34
2017-06-06 02:36:00,-4.37
2017-06-06 02:37:00,-4.38
2017-06-06 02:38:00,-4.38
2017-06-06 02:39:00,-4.36
2017-06-06 02:40:00,-4.32
2017-06-06 02:41:00,-4.3
2017-06-06 02:42:00,-4.38
2017-06-06 02:43:00,-4.38
2017-06-06 02:44:00,-4.38
2017-06-06 02:45:00,-4.41
2017-06-06 02:46:00,-4.42
2017-06-06 02:47:00,-4.45
2017-06-06 02:48:00,-4.45
2017-06-06 02:49:00,-4.38
2017-06-06 02:50:00,-4.37
2017-06-06 02:51:00,-4.2
2017-06-06 02:52:00,-4.18
2017-06-06 02:53:00,-4.2
2017-06-06 02:54:00,-4.26
2017-06-06 02:55:00,-4.35
2017-06-06 02:56:00,-4.38
2017-06-06 02:57:00,-4.38
2017-06-06 02:58:00,-4.44
2017-06-06 02:59:00,-4.55
2017-06-06 03:00:00,-4.59
2017-06-06 03:01:00,-4.59
2017-06-06 03:02:00,-4.59
2017-06-06 03:03:00,-4.59
2017-06-06 03:04:00,-4.5
2017-06-06 03:05:00,-4.38
2017-06-06 03:06:00,-4.38
2017-06-06 03:07:00,-4.35
2017-06-06 03:08:00,-4.22
2017-06-06 03:09:00,-4.19
2017-06-06 03:10:00,-4.2
2017-06-06 03:11:00,-4.26
2017-06-06 03:12:00,-4.38
2017-06-06 03:13:00,-4.38
2017-06-06 03:14:00,-4.46
2017-06-06 03:15:00,-4.59
2017-06-06 03:16:00,-4.59
2017-06-06 03:17:00,-4.59
2017-06-06 03:18:00,-4.59
2017-06-06 03:19:00,-4.59
2017-06-06 03:20:00,-4.59
2017-06-06 03:21:00,-4.61
2017-06-06 03:22:00,-4.61
2017-06-06 03:23:00,-4.59
2017-06-06 03:24:00,-4.59
2017-06-06 03:25:00,-4.49
2017-06-06 03:26:00,-4.4
2017-06-06 03:27:00,-4.38
2017-06-06 03:28:00,-4.38
2017-06-06 03:29:00,-4.38
2017-06-06 03:30:00,-4.38
2017-06-06 03:31:00,-4.38
2017-06-06 03:32:00,-4.28
2017-06-06 03:33:00,-4.18
2017-06-06 03:34:00,-4.09
2017-06-06 03:35:00,-3.97
2017-06-06 03:36:00,-3.95
2017-06-06 03:37:00,-3.8
2017-06-06 03:38:00,-3.76
2017-06-06 03:39:00,-3.76
2017-06-06 03:40:00,-3.76
2017-06-06 03:41:00,-3.57
2017-06-06 03:42:00,-3.57
2017-06-06 03:43:00,-3.73
2017-06-06 03:44:00,-3.76
2017-06-06 03:45:00,-3.76
2017-06-06 03:46:00,-3.72
2017-06-06 03:47:00,-3.49
2017-06-06 03:48:00,-3.23
2017-06-06 03:49:00,-2.93
2017-06-06 03:50:00,-2.71
2017-06-06 03:51:00,-2.55
2017-06-06 03:52:00,-2.51
2017-06-06 03:53:00,-2.35
2017-06-06 03:54:00,-2.21
2017-06-06 03:55:00,-1.93
2017-06-06 03:56:00,-1.68
2017-06-06 03:57:00,-1.49
2017-06-06 03:58:00,-1.46
2017-06-06 03:59:00,-1.46
2017-06-06 04:00:00,-1.46
2017-06-06 04:01:00,-1.46
2017-06-06 04:02:00,-1.33
2017-06-06 04:03:00,-1.12
2017-06-06 04:04:00,-1.04
2017-06-06 04:05:00,-1.04
2017-06-06 04:06:00,-1.05
2017-06-06 04:07:00,-1.02
2017-06-06 04:08:00,-0.86
2017-06-06 04:09:00,-0.6
2017-06-06 04:10:00,-0.3
2017-06-06 04:11:00,0.07
2017-06-06 04:12:00,0.63
2017-06-06 04:13:00,1.13
2017-06-06 04:14:00,1.25
2017-06-06 04:15:00,1.21
2017-06-06 04:16:00,1.04
2017-06-06 04:17:00,0.88
2017-06-06 04:18:00,0.77
2017-06-06 04:19:00,0.63
2017-06-06 04:20:00,0.69
2017-06-06 04:21:00,0.95
2017-06-06 04:22:00,1.21
2017-06-06 04:23:00,1.25
2017-06-06 04:24:00,1.5
2017-06-06 04:25:00,2.1
2017-06-06 04:26:00,2.86
2017-06-06 04:27:00,3.82
2017-06-06 04:28:00,4.92
2017-06-06 04:29:00,5.87
2017-06-06 04:30:00,6.51
2017-06-06 04:31:00,6.63
2017-06-06 04:32:00,6.19
2017-06-06 04:33:00,5.32
2017-06-06 04:34:00,4.45
2017-06-06 04:35:00,3.7
2017-06-06 04:36:00,3.02
2017-06-06 04:37:00,2.48
2017-06-06 04:38:00,2.05
2017-06-06 04:39:00,1.88
2017-06-06 04:40:00,1.89
2017-06-06 04:41:00,1.89
2017-06-06 04:42:00,2.08
2017-06-06 04:43:00,2.48
2017-06-06 04:44:00,2.99
2017-06-06 04:45:00,3.41
2017-06-06 04:46:00,3.63
2017-06-06 04:47:00,3.89
2017-06-06 04:48:00,4.57
2017-06-06 04:49:00,5.66
2017-06-06 04:50:00,6.57
2017-06-06 04:51:00,7.2
2017-06-06 04:52:00,7.51
2017-06-06 04:53:00,7.73
2017-06-06 04:54:00,8.51
2017-06-06 04:55:00,10.12
2017-06-06 04:56:00,12.17
2017-06-06 04:57:00,13.85
2017-06-06 04:58:00,15.01
2017-06-06 04:59:00,16.82
2017-06-06 05:00:00,19.65
2017-06-06 05:01:00,21.62
2017-06-06 05:02:00,24.38
2017-06-06 05:03:00,29.01
2017-06-06 05:04:00,34.49
2017-06-06 05:05:00,39.96
2017-06-06 05:06:00,42.66
2017-06-06 05:07:00,44.82
2017-06-06 05:08:00,46.32
2017-06-06 05:09:00,47.9
2017-06-06 05:10:00,49.25
2017-06-06 05:11:00,50.65
2017-06-06 05:12:00,52.89
2017-06-06 05:13:00,53.68
2017-06-06 05:14:00,57.74
2017-06-06 05:15:00,72.01
2017-06-06 05:16:00,72.76
2017-06-06 05:17:00,66.13
2017-06-06 05:18:00,63.38
2017-06-06 05:19:00,59.74
2017-06-06 05:20:00,55.64
2017-06-06 05:21:00,56.52
2017-06-06 05:22:00,59.21
2017-06-06 05:23:00,68.44
2017-06-06 05:24:00,72.47
2017-06-06 05:25:00,69.93
2017-06-06 05:26:00,70.59
2017-06-06 05:27:00,68.22
2017-06-06 05:28:00,68.57
2017-06-06 05:29:00,79.58
2017-06-06 05:30:00,100.09
2017-06-06 05:31:00,102.54
2017-06-06 05:32:00,94.83
2017-06-06 05:33:00,104.6
2017-06-06 05:34:00,95.04
2017-06-06 05:35:00,86.32
2017-06-06 05:36:00,89.13
2017-06-06 05:37:00,92.39
2017-06-06 05:38:00,90.4
2017-06-06 05:39:00,91.87
2017-06-06 05:40:00,104.28
2017-06-06 05:41:00,121.06
2017-06-06 05:42:00,140.17
2017-06-06 05:43:00,147.18
2017-06-06 05:44:00,154.1
2017-06-06 05:45:00,160.18
2017-06-06 05:46:00,170.41
2017-06-06 05:47:00,198.06
2017-06-06 05:48:00,214.02
2017-06-06 05:49:00,203.14
2017-06-06 05:50:00,213.55
2017-06-06 05:51:00,230.62
2017-06-06 05:52:00,236.87
2017-06-06 05:53:00,229.03
2017-06-06 05:54:00,216.63
2017-06-06 05:55:00,198.23
2017-06-06 05:56:00,186.6
2017-06-06 05:57:00,219.34
2017-06-06 05:58:00,239.48
2017-06-06 05:59:00,231.89
2017-06-06 06:00:00,205.14
2017-06-06 06:01:00,215.66
2017-06-06 06:02:00,229.96
2017-06-06 06:03:00,234.6
2017-06-06 06:04:00,204
2017-06-06 06:05:00,205.26
2017-06-06 06:06:00,226.75
2017-06-06 06:07:00,220.79
2017-06-06 06:08:00,172.83
2017-06-06 06:09:00,164.48
2017-06-06 06:10:00,164.48
2017-06-06 06:11:00,146.54
2017-06-06 06:12:00,117.67
2017-06-06 06:13:00,124.14
2017-06-06 06:14:00,164.68
2017-06-06 06:15:00,219.26
2017-06-06 06:16:00,227.6
2017-06-06 06:17:00,244.2
2017-06-06 06:18:00,263.44
2017-06-06 06:19:00,279.78
2017-06-06 06:20:00,259.7
2017-06-06 06:21:00,272.65
2017-06-06 06:22:00,278.19
2017-06-06 06:23:00,275.86
2017-06-06 06:24:00,276.35
2017-06-06 06:25:00,265.99
2017-06-06 06:26:00,280.83
2017-06-06 06:27:00,286.71
2017-06-06 06:28:00,318.38
2017-06-06 06:29:00,330.75
2017-06-06 06:30:00,353.16
2017-06-06 06:31:00,370.47
2017-06-06 06:32:00,373.07
2017-06-06 06:33:00,378.12
2017-06-06 06:34:00,380.48
2017-06-06 06:35:00,368.43
2017-06-06 06:36:00,367.35
2017-06-06 06:37:00,359.26
2017-06-06 06:38:00,368.92
2017-06-06 06:39:00,389.04
2017-06-06 06:40:00,188.48
2017-06-06 06:41:00,241.87
2017-06-06 06:42:00,371.72
2017-06-06 06:43:00,334.99
2017-06-06 06:44:00,305.27
2017-06-06 06:45:00,189.11
2017-06-06 06:46:00,131.73
2017-06-06 06:47:00,135.59
2017-06-06 06:48:00,146.57
2017-06-06 06:49:00,178.27
2017-06-06 06:50:00,169.67
2017-06-06 06:51:00,130.6
2017-06-06 06:52:00,121.9
2017-06-06 06:53:00,117.4
2017-06-06 06:54:00,120.09
2017-06-06 06:55:00,122.22
2017-06-06 06:56:00,132.66
2017-06-06 06:57:00,212
2017-06-06 06:58:00,279.22
2017-06-06 06:59:00,305.23
2017-06-06 07:00:00,286.81
2017-06-06 07:01:00,154.73
2017-06-06 07:02:00,120.85
2017-06-06 07:03:00,125.77
2017-06-06 07:04:00,171.37
2017-06-06 07:05:00,348.85
2017-06-06 07:06:00,443.28
2017-06-06 07:07:00,437.5
2017-06-06 07:08:00,301.95
2017-06-06 07:09:00,231.29
2017-06-06 07:10:00,251.65
2017-06-06 07:11:00,461.9
2017-06-06 07:12:00,307.18
2017-06-06 07:13:00,326.98
2017-06-06 07:14:00,432.06
2017-06-06 07:15:00,444.98
2017-06-06 07:16:00,453.45
2017-06-06 07:17:00,456.39
2017-06-06 07:18:00,461.07
2017-06-06 07:19:00,461.79
2017-06-06 07:20:00,468.95
2017-06-06 07:21:00,473.74
2017-06-06 07:22:00,466.26
2017-06-06 07:23:00,476.73
2017-06-06 07:24:00,464.97
2017-06-06 07:25:00,454.84
2017-06-06 07:26:00,503.38
2017-06-06 07:27:00,516.41
2017-06-06 07:28:00,533.08
2017-06-06 07:29:00,311.46
2017-06-06 07:30:00,179.32
2017-06-06 07:31:00,205.55
2017-06-06 07:32:00,452.5
2017-06-06 07:33:00,522.92
2017-06-06 07:34:00,504.78
2017-06-06 07:35:00,517.95
2017-06-06 07:36:00,546.19
2017-06-06 07:37:00,441.15
2017-06-06 07:38:00,519.42
2017-06-06 07:39:00,534.56
2017-06-06 07:40:00,420.35
2017-06-06 07:41:00,228.12
2017-06-06 07:42:00,266.14
2017-06-06 07:43:00,574.32
2017-06-06 07:44:00,252.67
2017-06-06 07:45:00,215.37
2017-06-06 07:46:00,455.81
2017-06-06 07:47:00,543.08
2017-06-06 07:48:00,292.23
2017-06-06 07:49:00,421.63
2017-06-06 07:50:00,272.22
2017-06-06 07:51:00,276.77
2017-06-06 07:52:00,327.62
2017-06-06 07:53:00,423.44
2017-06-06 07:54:00,512.62
2017-06-06 07:55:00,455.18
2017-06-06 07:56:00,368.66
2017-06-06 07:57:00,186.23
2017-06-06 07:58:00,176.09
2017-06-06 07:59:00,384.9
2017-06-06 08:00:00,560.07
2017-06-06 08:01:00,346.16
2017-06-06 08:02:00,583.26
2017-06-06 08:03:00,365.74
2017-06-06 08:04:00,433.27
2017-06-06 08:05:00,521.01
2017-06-06 08:06:00,365.52
2017-06-06 08:07:00,442.07
2017-06-06 08:08:00,304.37
2017-06-06 08:09:00,479.88
2017-06-06 08:10:00,446.05
2017-06-06 08:11:00,269.92
2017-06-06 08:12:00,500.54
2017-06-06 08:13:00,667.95
2017-06-06 08:14:00,650.22
2017-06-06 08:15:00,658.24
2017-06-06 08:16:00,666.52
2017-06-06 08:17:00,649.86
2017-06-06 08:18:00,629.8
2017-06-06 08:19:00,619.72
2017-06-06 08:20:00,620.9
2017-06-06 08:21:00,626.54
2017-06-06 08:22:00,628.09
2017-06-06 08:23:00,629.4
2017-06-06 08:24:00,629.69
2017-06-06 08:25:00,630.03
2017-06-06 08:26:00,632.36
2017-06-06 08:27:00,625.04
2017-06-06 08:28:00,624.84
2017-06-06 08:29:00,634.94
2017-06-06 08:30:00,643.46
2017-06-06 08:31:00,647.87
2017-06-06 08:32:00,646.62
2017-06-06 08:33:00,645.11
2017-06-06 08:34:00,643.52
2017-06-06 08:35:00,642.52
2017-06-06 08:36:00,347.27
2017-06-06 08:37:00,387.87
2017-06-06 08:38:00,639.08
2017-06-06 08:39:00,646.16
2017-06-06 08:40:00,650.93
2017-06-06 08:41:00,653.02
2017-06-06 08:42:00,653.85
2017-06-06 08:43:00,649.02
2017-06-06 08:44:00,656.06
2017-06-06 08:45:00,656.48
2017-06-06 08:46:00,659.32
2017-06-06 08:47:00,657.9
2017-06-06 08:48:00,657.41
2017-06-06 08:49:00,651.13
2017-06-06 08:50:00,642.55
2017-06-06 08:51:00,663.5
2017-06-06 08:52:00,670.17
2017-06-06 08:53:00,669.37
2017-06-06 08:54:00,671.04
2017-06-06 08:55:00,667
2017-06-06 08:56:00,669.45
2017-06-06 08:57:00,676.2
2017-06-06 08:58:00,678.18
2017-06-06 08:59:00,677.25
2017-06-06 09:00:00,680.55
2017-06-06 09:01:00,672.67
2017-06-06 09:02:00,690.07
2017-06-06 09:03:00,573.92
2017-06-06 09:04:00,158.45
2017-06-06 09:05:00,455.88
2017-06-06 09:06:00,697
2017-06-06 09:07:00,703.87
2017-06-06 09:08:00,711.56
2017-06-06 09:09:00,713.01
2017-06-06 09:10:00,707.68
2017-06-06 09:11:00,706.4
2017-06-06 09:12:00,697.71
2017-06-06 09:13:00,694.31
2017-06-06 09:14:00,703.85
2017-06-06 09:15:00,708.63
2017-06-06 09:16:00,718.14
2017-06-06 09:17:00,670.11
2017-06-06 09:18:00,539.73
2017-06-06 09:19:00,599.06
2017-06-06 09:20:00,723.98
2017-06-06 09:21:00,724.59
2017-06-06 09:22:00,745.23
2017-06-06 09:23:00,747.54
2017-06-06 09:24:00,742.15
2017-06-06 09:25:00,740.48
2017-06-06 09:26:00,737.64
2017-06-06 09:27:00,646.59
2017-06-06 09:28:00,750.64
2017-06-06 09:29:00,754.08
2017-06-06 09:30:00,730.14
2017-06-06 09:31:00,673.85
2017-06-06 09:32:00,672.49
2017-06-06 09:33:00,514.06
2017-06-06 09:34:00,692.25
2017-06-06 09:35:00,722.37
2017-06-06 09:36:00,564.23
2017-06-06 09:37:00,736.46
2017-06-06 09:38:00,764.75
2017-06-06 09:39:00,777.47
2017-06-06 09:40:00,775.27
2017-06-06 09:41:00,704.32
2017-06-06 09:42:00,477.74
2017-06-06 09:43:00,239.09
2017-06-06 09:44:00,651.68
2017-06-06 09:45:00,638.62
2017-06-06 09:46:00,775.03
2017-06-06 09:47:00,742.85
2017-06-06 09:48:00,669.62
2017-06-06 09:49:00,345.77
2017-06-06 09:50:00,516.42
2017-06-06 09:51:00,691.11
2017-06-06 09:52:00,753.75
2017-06-06 09:53:00,728.45
2017-06-06 09:54:00,636.98
2017-06-06 09:55:00,768.72
2017-06-06 09:56:00,783.96
2017-06-06 09:57:00,794.66
2017-06-06 09:58:00,792.1
2017-06-06 09:59:00,794.89
2017-06-06 10:00:00,802.76
2017-06-06 10:01:00,818.37
2017-06-06 10:02:00,835.34
2017-06-06 10:03:00,846.17
2017-06-06 10:04:00,832.12
2017-06-06 10:05:00,828.56
2017-06-06 10:06:00,827.84
2017-06-06 10:07:00,791.38
2017-06-06 10:08:00,851.3
2017-06-06 10:09:00,866.53
2017-06-06 10:10:00,863.49
2017-06-06 10:11:00,866.54
2017-06-06 10:12:00,866.66
2017-06-06 10:13:00,857.35
2017-06-06 10:14:00,855.7
2017-06-06 10:15:00,866.34
2017-06-06 10:16:00,873.88
2017-06-06 10:17:00,763.03
2017-06-06 10:18:00,757.73
2017-06-06 10:19:00,907.04
2017-06-06 10:20:00,893.01
2017-06-06 10:21:00,865.38
2017-06-06 10:22:00,328.3
2017-06-06 10:23:00,850.96
2017-06-06 10:24:00,905.15
2017-06-06 10:25:00,654.58
2017-06-06 10:26:00,541.02
2017-06-06 10:27:00,931.48
2017-06-06 10:28:00,543.86
2017-06-06 10:29:00,588.91
2017-06-06 10:30:00,376.57
2017-06-06 10:31:00,263.26
2017-06-06 10:32:00,243.06
2017-06-06 10:33:00,264.55
2017-06-06 10:34:00,388.3
2017-06-06 10:35:00,289.48
2017-06-06 10:36:00,419.69
2017-06-06 10:37:00,673.04
2017-06-06 10:38:00,948.79
2017-06-06 10:39:00,976.52
2017-06-06 10:40:00,976.61
2017-06-06 10:41:00,679.32
2017-06-06 10:42:00,936.07
2017-06-06 10:43:00,978.84
2017-06-06 10:44:00,960.46
2017-06-06 10:45:00,942.79
2017-06-06 10:46:00,929.64
2017-06-06 10:47:00,911.91
2017-06-06 10:48:00,894.79
2017-06-06 10:49:00,889.74
2017-06-06 10:50:00,878.23
2017-06-06 10:51:00,876
2017-06-06 10:52:00,543.01
2017-06-06 10:53:00,554.32
2017-06-06 10:54:00,935.67
2017-06-06 10:55:00,641.19
2017-06-06 10:56:00,738.38
2017-06-06 10:57:00,890.8
2017-06-06 10:58:00,909.78
2017-06-06 10:59:00,668.46
2017-06-06 11:00:00,334.48
2017-06-06 11:01:00,614.08
2017-06-06 11:02:00,303.24
2017-06-06 11:03:00,283.42
2017-06-06 11:04:00,289.62
2017-06-06 11:05:00,331.9
2017-06-06 11:06:00,273.21
2017-06-06 11:07:00,248.22
2017-06-06 11:08:00,245.22
2017-06-06 11:09:00,283.02
2017-06-06 11:10:00,618.95
2017-06-06 11:11:00,539.53
2017-06-06 11:12:00,334.53
2017-06-06 11:13:00,497.41
2017-06-06 11:14:00,331.3
2017-06-06 11:15:00,263
2017-06-06 11:16:00,268.98
2017-06-06 11:17:00,285.33
2017-06-06 11:18:00,307.62
2017-06-06 11:19:00,650.8
2017-06-06 11:20:00,953.97
2017-06-06 11:21:00,953.08
2017-06-06 11:22:00,509.42
2017-06-06 11:23:00,492.65
2017-06-06 11:24:00,904.6
2017-06-06 11:25:00,771.21
2017-06-06 11:26:00,326.59
2017-06-06 11:27:00,340.53
2017-06-06 11:28:00,904.45
2017-06-06 11:29:00,947.48
2017-06-06 11:30:00,760.77
2017-06-06 11:31:00,286.85
2017-06-06 11:32:00,267.75
2017-06-06 11:33:00,395.4
2017-06-06 11:34:00,338.36
2017-06-06 11:35:00,237.16
2017-06-06 11:36:00,248.99
2017-06-06 11:37:00,396.02
2017-06-06 11:38:00,578.34
2017-06-06 11:39:00,717.62
2017-06-06 11:40:00,984.05
2017-06-06 11:41:00,959.66
2017-06-06 11:42:00,932.33
2017-06-06 11:43:00,933.19
2017-06-06 11:44:00,865.6
2017-06-06 11:45:00,882.51
2017-06-06 11:46:00,715.88
2017-06-06 11:47:00,751.46
2017-06-06 11:48:00,827.65
2017-06-06 11:49:00,951.33
2017-06-06 11:50:00,929.04
2017-06-06 11:51:00,889.01
2017-06-06 11:52:00,816.74
2017-06-06 11:53:00,902.71
2017-06-06 11:54:00,932.48
2017-06-06 11:55:00,819.15
2017-06-06 11:56:00,300.63
2017-06-06 11:57:00,883.89
2017-06-06 11:58:00,920.02
2017-06-06 11:59:00,806.66
2017-06-06 12:00:00,744.88
2017-06-06 12:01:00,944.81
2017-06-06 12:02:00,951
2017-06-06 12:03:00,531.1
2017-06-06 12:04:00,557.72
2017-06-06 12:05:00,973.34
2017-06-06 12:06:00,871.49
2017-06-06 12:07:00,871.51
2017-06-06 12:08:00,931.14
2017-06-06 12:09:00,959.92
2017-06-06 12:10:00,939.51
2017-06-06 12:11:00,918.05
2017-06-06 12:12:00,889.93
2017-06-06 12:13:00,884.7
2017-06-06 12:14:00,848.42
2017-06-06 12:15:00,492.07
2017-06-06 12:16:00,549.51
2017-06-06 12:17:00,887.39
2017-06-06 12:18:00,367.58
2017-06-06 12:19:00,310.3
2017-06-06 12:20:00,227.36
2017-06-06 12:21:00,250.09
2017-06-06 12:22:00,400.7
2017-06-06 12:23:00,219.53
2017-06-06 12:24:00,205.17
2017-06-06 12:25:00,194.73
2017-06-06 12:26:00,217.03
2017-06-06 12:27:00,797.9
2017-06-06 12:28:00,941.56
2017-06-06 12:29:00,923.27
2017-06-06 12:30:00,878.87
2017-06-06 12:31:00,863.1
2017-06-06 12:32:00,886.93
2017-06-06 12:33:00,907.35
2017-06-06 12:34:00,750.69
2017-06-06 12:35:00,759.1
2017-06-06 12:36:00,444.99
2017-06-06 12:37:00,248.05
2017-06-06 12:38:00,308.8
2017-06-06 12:39:00,768.88
2017-06-06 12:40:00,833.16
2017-06-06 12:41:00,333.13
2017-06-06 12:42:00,215.36
2017-06-06 12:43:00,334.4
2017-06-06 12:44:00,189.53
2017-06-06 12:45:00,205.84
2017-06-06 12:46:00,203.67
2017-06-06 12:47:00,243.18
2017-06-06 12:48:00,209.11
2017-06-06 12:49:00,256.42
2017-06-06 12:50:00,249.21
2017-06-06 12:51:00,214.95
2017-06-06 12:52:00,639.43
2017-06-06 12:53:00,858.89
2017-06-06 12:54:00,863.49
2017-06-06 12:55:00,905.08
2017-06-06 12:56:00,505.39
2017-06-06 12:57:00,353.28
2017-06-06 12:58:00,208.87
2017-06-06 12:59:00,227.26
2017-06-06 13:00:00,410.26
2017-06-06 13:01:00,588.05
2017-06-06 13:02:00,842.17
2017-06-06 13:03:00,588.15
2017-06-06 13:04:00,475.85
2017-06-06 13:05:00,289.08
2017-06-06 13:06:00,251.83
2017-06-06 13:07:00,271.04
2017-06-06 13:08:00,312.24
2017-06-06 13:09:00,288.25
2017-06-06 13:10:00,270.18
2017-06-06 13:11:00,262.55
2017-06-06 13:12:00,316.63
2017-06-06 13:13:00,457.51
2017-06-06 13:14:00,593.47
2017-06-06 13:15:00,773.43
2017-06-06 13:16:00,847.93
2017-06-06 13:17:00,795.07
2017-06-06 13:18:00,847.47
2017-06-06 13:19:00,727.71
2017-06-06 13:20:00,711.44
2017-06-06 13:21:00,572.51
2017-06-06 13:22:00,397.66
2017-06-06 13:23:00,658.59
2017-06-06 13:24:00,795.05
2017-06-06 13:25:00,805.56
2017-06-06 13:26:00,821.2
2017-06-06 13:27:00,817.48
2017-06-06 13:28:00,812.91
2017-06-06 13:29:00,813.93
2017-06-06 13:30:00,805.48
2017-06-06 13:31:00,805.44
2017-06-06 13:32:00,807.27
2017-06-06 13:33:00,795.65
2017-06-06 13:34:00,730.75
2017-06-06 13:35:00,691.79
2017-06-06 13:36:00,701.52
2017-06-06 13:37:00,792.24
2017-06-06 13:38:00,781.61
2017-06-06 13:39:00,770.04
2017-06-06 13:40:00,766.71
2017-06-06 13:41:00,758.67
2017-06-06 13:42:00,793.03
2017-06-06 13:43:00,796.64
2017-06-06 13:44:00,792.08
2017-06-06 13:45:00,769.11
2017-06-06 13:46:00,761.14
2017-06-06 13:47:00,784.04
2017-06-06 13:48:00,777.34
2017-06-06 13:49:00,752.04
2017-06-06 13:50:00,736.78
2017-06-06 13:51:00,727.24
2017-06-06 13:52:00,726.81
2017-06-06 13:53:00,738.98
2017-06-06 13:54:00,735.33
2017-06-06 13:55:00,737.44
2017-06-06 13:56:00,743.14
2017-06-06 13:57:00,737.85
2017-06-06 13:58:00,745.29
2017-06-06 13:59:00,743.69
2017-06-06 14:00:00,744.68
2017-06-06 14:01:00,745.93
2017-06-06 14:02:00,745.83
2017-06-06 14:03:00,731.8
2017-06-06 14:04:00,745.99
2017-06-06 14:05:00,763.44
2017-06-06 14:06:00,750.9
2017-06-06 14:07:00,768.41
2017-06-06 14:08:00,671.81
2017-06-06 14:09:00,753.97
2017-06-06 14:10:00,753.43
2017-06-06 14:11:00,756.22
2017-06-06 14:12:00,760.9
2017-06-06 14:13:00,745.38
2017-06-06 14:14:00,704.49
2017-06-06 14:15:00,760.76
2017-06-06 14:16:00,754.88
2017-06-06 14:17:00,746.96
2017-06-06 14:18:00,743.74
2017-06-06 14:19:00,740.94
2017-06-06 14:20:00,690.56
2017-06-06 14:21:00,737.68
2017-06-06 14:22:00,752.68
2017-06-06 14:23:00,742.74
2017-06-06 14:24:00,742.63
2017-06-06 14:25:00,751.58
2017-06-06 14:26:00,747.87
2017-06-06 14:27:00,738.82
2017-06-06 14:28:00,715.29
2017-06-06 14:29:00,733.13
